sentence	sentence_id	locale	reason
கதைமுடிவில் யுபடம்ருஎன்ற நினைவுவந்த தன்றே!	07502a5255788a88243891c2fb9d6e9f589a16aa75aeb570259015a219ac4e96	ta	grammar-or-spelling
கதைமுடிவில் யுபடம்ருஎன்ற நினைவுவந்த தன்றே!	07502a5255788a88243891c2fb9d6e9f589a16aa75aeb570259015a219ac4e96	ta	grammar-or-spelling
உன்னத இம மலைபோல்	f7c0824929d7353718cc5b3236eaf1964ea7a9183dad2e42f7fc8743419b6d0d	ta	grammar-or-spelling
உதையயப்ப ராகிவிட்டால், ஓர்நொடிக்குள்	af5f4ec2c50ad97aa4f52238b5e2e4c3e1ebb73f3c60c9cdb20e60d978880d37	ta	grammar-or-spelling
புமக்களுக்குப் புவிப்பொருள்கள் பொதுமுவென்று சர்க்கார்	21225349d8f9b3d6d9c866b77b1f54243b58b673babfe79ffd9f17aa38dc9920	ta	grammar-or-spelling
உதையயப்ப ராகிவிட்டால், ஓர்நொடிக்குள்	af5f4ec2c50ad97aa4f52238b5e2e4c3e1ebb73f3c60c9cdb20e60d978880d37	ta	grammar-or-spelling
யுஒருபொருள் தனிருஎனும் மனிதரைச் சிரிப்போம்!	d1dd1c14653c04c6fe95567a366bb1b6000796fb6487334a1fbdf35f51cd1c85	ta	grammar-or-spelling
வல்லமை யுமானிடத் தன்மைருஎன் றதேர்!	1aaeced8daf570f5c9d4b9f62ed9d8824cf640814190e3f12796676671abef67	ta	grammar-or-spelling
புமக்களுக்குப் புவிப்பொருள்கள் பொதுமுவென்று சர்க்கார்	21225349d8f9b3d6d9c866b77b1f54243b58b673babfe79ffd9f17aa38dc9920	ta	grammar-or-spelling
றுடலினால் பலராய்க் காண்பார்;	db8f0a525ee805828c091f9be4304798237e91129fdf8b18c64d2c3a67b7b869	ta	grammar-or-spelling
கொலைஞர்கள் வருகரு என்றான் - அவன்	5229f5e40ebc87ea7bd638d1cda99a9b75f3e0c96f7dbe07dd4518a8625842e3	ta	grammar-or-spelling
திரையிட்டு மறைத்தார்கள்!மு என்று சொன்னான்.	1ab884394cc9d778c81409e140aab6f9ed6ee71964dc160c5e5f21ee0e3ce3b7	ta	grammar-or-spelling
சூதுசெய்யும் நீசர்களைப் பணிந்திடுவார	4f0aac990c7a60c03296de1d72728746b82c5c77756f42dec0ec9c6f6df83ce2	ta	grammar-or-spelling
வல்லமை யுமானிடத் தன்மைருஎன் றதேர்!	1aaeced8daf570f5c9d4b9f62ed9d8824cf640814190e3f12796676671abef67	ta	grammar-or-spelling
கதைமுடிவில் யுபடம்ருஎன்ற நினைவுவந்த தன்றே!	07502a5255788a88243891c2fb9d6e9f589a16aa75aeb570259015a219ac4e96	ta	grammar-or-spelling
திரையிட்டு மறைத்தார்கள்!மு என்று சொன்னான்.	1ab884394cc9d778c81409e140aab6f9ed6ee71964dc160c5e5f21ee0e3ce3b7	ta	grammar-or-spelling
தயிரின் மொந்தையில் தலை புகாததால்	2367e4b7668ce835db4d82495744ca2abdcbe08b9d3323b8982a763896760469	ta	???????
காணரும் வீரர் பெருந்திருக் கூட்டம்	3aca81859afbe1bbe5794dfd45c6c0c13e36090b62154118002c76ebe4f8902c	ta	???????
நீங்க எங்கிருந்து வரீங்க?	3c26cc76c995f7303237c3f1ef93336c46a8dbb23580695ed2ffc7cdf362fd11	ta	grammar-or-spelling
ஒப்ப டைப்பீரே - எங்கள்	3f28ce226bedbe90746d31991962e74190b0986194b64f3f206c45a34c107390	ta	???????
யாமறிந்த புலவரிலே கம்பனைப் போல்	3caf527cd7d7844bde84f1112dddeee1341bef2bdd7f98b40e30d8d592b48ea5	ta	???????
"""என்கிளியே நீமுத்தம் எத்தனைஈ வாய்?"" என்றான்."	0193ca2709a99acd2d7060445880d1ee802ff51ca24e1f167c5ede4fd894233e	ta	grammar-or-spelling
பாதாளம் சென்று பசும்பொன் எடுத்தோம்	2ab32f7afadf9fe57bff126e063db8c4b7d6a85bd7d07d6c6ffed9099678d8f1	ta	???????
வள்ளுவர்போல் இளங்கோ வைப்போல்	dd448ffbcd85ae49852d06271122dde1a4e40c829ad3b78c5d703dd87c636558	ta	???????
கூடத்து நடுவில் ஏடு விரித்து	37660a391b5469ae9b062b8b12e9488770d52635e6300467b0047b22b8f8bb29	ta	???????
அறன்ஈனும் இன்பமும் ஈனும், திறனறிந்து தீதின்றி வந்த பொருள்.	411cb5dfd8da8be0881888c471f0a49680dde81b8b484b89b7e05e99dcfc99ce	ta	???????
வானையளப் போம்கடல் மீனையளப்போம்	45f648bcf5ddf1771df44f63610ebf34d28474f59653fbb975ac4f8a0091c315	ta	???????
"""என்கிளியே நீமுத்தம் எத்தனைஈ வாய்?"" என்றான்."	0193ca2709a99acd2d7060445880d1ee802ff51ca24e1f167c5ede4fd894233e	ta	grammar-or-spelling
தருவித்த வகையது சரிதா னோ?	49121e457cb7c1cdf5174465f75eabdfbeb8060c7bb19e69caf509dd05177682	ta	???????
அடக்கம் அமரருள் உய்க்கும் அடங்காமை ஆரிருள் உய்த்து விடும்.	4b6b174d1d4a1ba128595ce186447ed5465ec02e3c531d721027d1e1c2d287a6	ta	???????
வீட்டி னின்று வெளியிற் செல்வதைப்	25941fa8f3eb27ab357661b4a09d7e686d6a046a77e48d712237219750dc8bdf	ta	???????
இல்லாரை எல்லாரும் எள்ளுவர்; செல்வரை எல்லாரும் செய்வர் சிறப்பு.	4f27da590935d2f02825a9c16616a1fa3544a441e09aee90570b604d4ac2a34b	ta	???????
கற்கும் விழுக்காடு காணும்; பெண்கள்	44220069033efb1753a9f39438d62e0d59a1d4bd75f406d181fdaf2399f4a424	ta	???????
குறட்டி னின்று கோதை, உட்சென்று	4345a4e097a89f53cb3dd31c595fe5d38f4f0bfda00b8167c6a2dfcf9a817358	ta	???????
வில்லம்பு போல மிகவிரை வாக	36553e66d44b316ac0611ea35139c6f049a58fa08188b14d31774747770dc7fd	ta	???????
மாற்றானுக்கு இடம் கொடேல்.	48d122641dd3040084114bb8cbced062d36052b48663214d8caa8a120f8e8706	ta	???????
கூழுக்குப் பற்பலர் வாடவும் சிற்சிலர்	3419760618961f4e229ac825c108b7e760bf3dd5ebb6c95e9ab0670b439e5ac7	ta	???????
கடுகுக்கு நேர்மூத்த துவரை யுள்ளம்!	ff40b714b712d4bd362254d703ee525aa5b1ef58b6a144bbe7d8c1da2bb0120f	ta	???????
யாமெய்யாக் கண்டவற்றுள் இல்லை எனைத்தொன்றும் வாய்மையின் நல்ல பிற.	b9eb1a7fa523339eb822d96ac50dd85d5af59b71c5d53354621b41e5104ca061	ta	???????
மாமுனி வோர்பலர் வாழ்ந்த பொன்னாடு	4dec0b972ad41ba17444f68e8de3fdfe6945d28838a448e34be93fdce656f0ae	ta	???????
மங்காத தமிழென்று சங்கே முழங்கு!	3033e93b04340af02f4f4c7cc25e5dfacb2942773089cbd19aa5e818f26c7b95	ta	???????
பொட்டுக்கட்டும் வழக்கம் போக்குதல் கனமோ?	3ce698e568f6c6d18c47bf037ca64d1540a62c813653bad7f1b59af67cd4d9e0	ta	???????
ஏற்பது இகழ்ச்சி.	2e86590b7e559dc4d02360861ddcf61532dff21f5f59996a7722497093caa9be	ta	???????
பெய்யுநறுஞ் சோலையினைத் தமிழாற் பாடும்	ebe29711c66e803f8f5a9bd53f14162ee135a2eaeddbe776ca4008284ba1971d	ta	???????
உணர்வுதனை உண்டாக்க வில்லையோ உன்பால்?	12d02f1e188909e47df83d30cbd48e65db6958608b0588dd919cbd412b729e4e	ta	???????
கனத்தஉன் பெற்றோரைக் கேளே! - அவர்	353aa82f51b864cd196b6ac2481768c0126ec61e7a59624d663fe75c1372e6b9	ta	???????
நீர்கனல் நல்ல நிலம்வெளி காற்றென	4705cf859430d4154001cd900e033c2972999b70e7008538b2de3ee750b63167	ta	???????
உன்குடிக் கூறிழைத் தான் - எனில்	3bac0ac311fe0e6ca230b236be2537c6bcc3ebe0a48c141555908d433027c3f9	ta	???????
மாதிரியாய்த் தோன்றுகிறாள்; மற்றிதனை மேன்மைச்	06de83838ae379865ef075dbc9ece63a9867da6e0536da25f9b99db1c6329d4d	ta	???????
நீங்கள், மக்கள் அனைவரும்	28ed71c8b4a262c298e4fb0c16fc71f33a0f65aba7bd5ea70c189cce3657580e	ta	???????
என்னைமுடி சூடுகென்றார். உங்கட் கெல்லாம்	138b7c2d1ae4b35a85b55eb59e2df740d4215be4030fc9dd7a8a18e7f3a66398	ta	difficult-pronounce
ஹே	5dbf5b1f892a331d9ef5886f1ac5248d569a52c48d476000f2b1ae87f6ccb3d2	ta	different-language
இரண்டு	3e1633ee6b329d0e5aeaf60f2393fd661ba8b20d6adaac913f8e51b35e558f00	ta	It is only a tamil word. No problems. 
எட்டு	197446f6f6c4fa1d81bdb70b48dfd5a26c4cd045867f125ffa520ee6a6907162	ta	No problems. It is a tamil word 
ஒன்று	590797a508208f7d29304878bda65514e16d6653d60dcc3d8b065dcd84d9e6ff	ta	No problem it is again a tamil word 
ஃபயர்ஃபாக்ஸ்	d241f3787a12bf3c7d8f9179588f0862b8a32a592a4199a08fe613484c148e09	ta	different-language
இல்லை	5a160a1f459b7b608f64590020416a9de18e1fb2c3619fa4a22f1702e149852a	ta	It is again a tamil word. No problems 
ஐந்து	a0547d4c29a3e050e6b2acd544f0b12ada5e3e23f960608e9d5f0a4dff6645f1	ta	No problem. It is a tamil word 
ஒன்பது	3102a2768bb8d5703c97ca8d2aae66bf957af510b1cea86926282d035b570dc2	ta	No problem it is again a tamil word 
நான்கு	4f20dac0d1d4b7bd2efd3c452f78b8032d687d47d464d6cea7e418ac204d476b	ta	No problem it is again a tamil word 
அனைவர் காதையும் அசைத்த தேனும்	69c4692370117a01680d5a5bbd306d3caeac5d856e46285f38c5eaa835a325e1	ta	No problem it is again a tamil word 
வெள்ளப் புனலும் கொள்ளிபோல் சுட்டது.	536062e5488b842dfed2aadc96fdd5422113ec619f24ce9fbcd5182b5401fe9d	ta	No problem it is again a tamil sentence 
கண்ணின் கடைப்பார்வை காதலியர் காட்டிவிட்டால்	60c1dc7ec6c190edb5b1093cac687b9bb3946f3d08057fc14025246f8ae4d824	ta	No problem it is again a bunch of tamil words. Incomplete form
அணியாத அணியில்லை! அமுதே உண்பான்.	386174d84b5c108b99397e4317f95e608f955ec035bd01a928748e6facb9ebd8	ta	No problem it is again a good ????? sentence
வித்தென்று தக்கை விலகி வெடிப்பதை	60c09b65401599c90aaeb2bbf769275bb0ac447f94262d2b7e01fea450bf3f74	ta	No problem it is again a  group of tamil word 
சங்கீத விற்பனனாம் - ஒரு	f00be0c4a1914a9ec291244dec485a31ea0bb05e1bc0dfab92705255ed055232	ta	No problem it is again a incomplete form
சூரியக்குடும்பத்திற்கு அப்பால் கூப்பியர் பட்டை அமைந்துள்ளது.	6d7be983a0d6b4cfd51a6187c33f77dc39554a3e9aa65ccb1f928f94d4de59e8	ta	No problem 
ஐதராப் பாக்கம் அவன் ஓடிவிட்டால்	51697aa7853c5c3fc286559b154ae2f0864d84c31aa80d7ae22e44bd15ff838d	ta	The city name is in different lang. It is a transliteration 
சத்தத்தை எண்ணிச் சலித்தீர்.அச் சத்தத்தால்	6b34243c3c7bfc6e7d65d7c6ae006dfe15e4a27d06a7c5e9a04069de9e044523	ta	Good. Different meaning if we pause a little 
தாழ்தன்னைச் சிரமமின்றித் திறந்து விட்டார்!	60db25f04da2bd046dd109d84bb43d1276f3edb972cd7de942240000d339b3cb	ta	Nice. No problem 
சோலையிலே பூத்ததனிப் பூவோ நீதான்!	752cebc8ea8ec9491000e705d256a3b2fece54c92d13df86e8fe3cb3453864e6	ta	Excellent. Different meaning if we pause a little. Good lines
நான்கு	4f20dac0d1d4b7bd2efd3c452f78b8032d687d47d464d6cea7e418ac204d476b	ta	No problems. 
ஆறு	2aadc18a15b9ce1ea0c59826512c07a6fd1bcb008c1bab67edd1dae5fe128900	ta	difficult-pronounce
"என்றாள். ""வெந்நீர் இருக்குமா"" என்றான்."	aa4db0f1a4fe1f7ad66640bb52c49a1a3b0b9cbb8927757e51484ec1fe876c81	ta	same sentences are getting repeated
மணமக்கள் தமைத்தமிழர் வாழ்கஎன வாழ்த்துமொரு வண் தமிழ்க்கே இணையாகப் பார்ப்பான்சொல் வடமொழியா, தமிழர்செவிக் கின்பம் ஊட்டும்?	ec90914aad1240ed462dd94cb6aaea2c1bc52718970d439fa84f27498eac54bb	ta	offensive-language
மணமக்கள் தமைத்தமிழர் வாழ்கஎன வாழ்த்துமொரு வண் தமிழ்க்கே இணையாகப் பார்ப்பான்சொல் வடமொழியா, தமிழர்செவிக் கின்பம் ஊட்டும்?	ec90914aad1240ed462dd94cb6aaea2c1bc52718970d439fa84f27498eac54bb	ta	offensive-language
மணமக்கள் தமைத்தமிழர் வாழ்கஎன வாழ்த்துமொரு வண் தமிழ்க்கே இணையாகப் பார்ப்பான்சொல் வடமொழியா, தமிழர்செவிக் கின்பம் ஊட்டும்?	ec90914aad1240ed462dd94cb6aaea2c1bc52718970d439fa84f27498eac54bb	ta	offensive-language
மணமக்கள் தமைத்தமிழர் வாழ்கஎன வாழ்த்துமொரு வண் தமிழ்க்கே இணையாகப் பார்ப்பான்சொல் வடமொழியா, தமிழர்செவிக் கின்பம் ஊட்டும்?	ec90914aad1240ed462dd94cb6aaea2c1bc52718970d439fa84f27498eac54bb	ta	offensive-language
